Epoch: 1, Loss: 0.14276784658432007
Epoch: 2, Loss: 0.14432740211486816
Epoch: 3, Loss: 0.1256147027015686
Epoch: 4, Loss: 0.13579827547073364
Epoch: 5, Loss: 0.15425556898117065
Epoch: 6, Loss: 0.1431136131286621
Epoch: 7, Loss: 0.13264167308807373
Epoch: 8, Loss: 0.13258737325668335
Epoch: 9, Loss: 0.14054137468338013
Epoch: 10, Loss: 0.13624316453933716
Epoch: 11, Loss: 0.13299238681793213
Epoch: 12, Loss: 0.1319408416748047
Epoch: 13, Loss: 0.14895498752593994
Epoch: 14, Loss: 0.13406902551651
Epoch: 15, Loss: 0.12904834747314453
Epoch: 16, Loss: 0.12931442260742188
Epoch: 17, Loss: 0.14234888553619385
Epoch: 18, Loss: 0.12973445653915405
Epoch: 19, Loss: 0.12748080492019653
Epoch: 20, Loss: 0.12746447324752808
Epoch: 21, Loss: 0.11919724941253662
Epoch: 22, Loss: 0.1285855770111084
Epoch: 23, Loss: 0.11431097984313965
Epoch: 24, Loss: 0.12383067607879639
Epoch: 25, Loss: 0.12219572067260742
Epoch: 26, Loss: 0.11597311496734619
Epoch: 27, Loss: 0.12160086631774902
Epoch: 28, Loss: 0.11806166172027588
Epoch: 29, Loss: 0.10671162605285645
Epoch: 30, Loss: 0.1118307113647461
Epoch: 31, Loss: 0.11410558223724365
Epoch: 32, Loss: 0.10039019584655762
Epoch: 33, Loss: 0.10427355766296387
Epoch: 34, Loss: 0.11395937204360962
Epoch: 35, Loss: 0.10486334562301636
Epoch: 36, Loss: 0.11600041389465332
Epoch: 37, Loss: 0.09883356094360352
Epoch: 38, Loss: 0.11394482851028442
Epoch: 39, Loss: 0.10156518220901489
Epoch: 40, Loss: 0.09531503915786743
Epoch: 41, Loss: 0.09523826837539673
Epoch: 42, Loss: 0.09774267673492432
Epoch: 43, Loss: 0.1009901762008667
Epoch: 44, Loss: 0.08975571393966675
Epoch: 45, Loss: 0.08785891532897949
Epoch: 46, Loss: 0.09930109977722168
Epoch: 47, Loss: 0.08710503578186035
Epoch: 48, Loss: 0.0765761137008667
Epoch: 49, Loss: 0.08239924907684326
Epoch: 50, Loss: 0.06959021091461182
Epoch: 51, Loss: 0.06533026695251465
Epoch: 52, Loss: 0.08040344715118408
Epoch: 53, Loss: 0.08462274074554443
Epoch: 54, Loss: 0.07187312841415405
Epoch: 55, Loss: 0.062445998191833496
Epoch: 56, Loss: 0.058109283447265625
Epoch: 57, Loss: 0.0603947639465332
Epoch: 58, Loss: 0.06365656852722168
Epoch: 59, Loss: 0.07341879606246948
Epoch: 60, Loss: 0.05563443899154663
Epoch: 61, Loss: 0.03964477777481079
Epoch: 62, Loss: 0.0434916615486145
Epoch: 63, Loss: 0.03970634937286377
Epoch: 64, Loss: 0.036871254444122314
Epoch: 65, Loss: 0.037764549255371094
Epoch: 66, Loss: 0.022883117198944092
Epoch: 67, Loss: 0.031481921672821045
Epoch: 68, Loss: 0.024310588836669922
Epoch: 69, Loss: 0.02371758222579956
Epoch: 70, Loss: 0.021609902381896973
Epoch: 71, Loss: 0.012657761573791504
Epoch: 72, Loss: 0.017745614051818848
Epoch: 73, Loss: 0.013198554515838623
Epoch: 74, Loss: 0.013118743896484375
Epoch: 75, Loss: 0.015363097190856934
Epoch: 76, Loss: 0.012242019176483154
Epoch: 77, Loss: 0.020222961902618408
Epoch: 78, Loss: 0.015078544616699219
Epoch: 79, Loss: 0.019499123096466064
Epoch: 80, Loss: 0.017691075801849365
Epoch: 81, Loss: 0.01543724536895752
Epoch: 82, Loss: 0.016338229179382324
Epoch: 83, Loss: 0.014172673225402832
Epoch: 84, Loss: 0.013297557830810547
Epoch: 85, Loss: 0.011131644248962402
Epoch: 86, Loss: 0.017593324184417725
Epoch: 87, Loss: 0.008770406246185303
Epoch: 88, Loss: 0.0072296857833862305
Epoch: 89, Loss: 0.011074185371398926
Epoch: 90, Loss: 0.0056473612785339355
Epoch: 91, Loss: 0.006636500358581543
Epoch: 92, Loss: 0.012047767639160156
Epoch: 93, Loss: 0.005448281764984131
Epoch: 94, Loss: 0.020064055919647217
Epoch: 95, Loss: 0.008103549480438232
Epoch: 96, Loss: 0.006833016872406006
Epoch: 97, Loss: 0.007338285446166992
Epoch: 98, Loss: 0.005689382553100586
Epoch: 99, Loss: 0.005158543586730957
Epoch: 100, Loss: 0.011796534061431885
Acc: 0.8456140350877192, Std: 0.07629057861459264
