Epoch: 1, Loss: 0.3272138833999634
Epoch: 2, Loss: 0.33032727241516113
Epoch: 3, Loss: 0.3251219391822815
Epoch: 4, Loss: 0.3292423486709595
Epoch: 5, Loss: 0.32416701316833496
Epoch: 6, Loss: 0.329414963722229
Epoch: 7, Loss: 0.31832534074783325
Epoch: 8, Loss: 0.3334912061691284
Epoch: 9, Loss: 0.32435721158981323
Epoch: 10, Loss: 0.32372570037841797
Epoch: 11, Loss: 0.3316813111305237
Epoch: 12, Loss: 0.3236668109893799
Epoch: 13, Loss: 0.3173867464065552
Epoch: 14, Loss: 0.3084371089935303
Epoch: 15, Loss: 0.31415843963623047
Epoch: 16, Loss: 0.31732261180877686
Epoch: 17, Loss: 0.31325769424438477
Epoch: 18, Loss: 0.3157261610031128
Epoch: 19, Loss: 0.2930694818496704
Epoch: 20, Loss: 0.31099385023117065
Epoch: 21, Loss: 0.29734915494918823
Epoch: 22, Loss: 0.3024129867553711
Epoch: 23, Loss: 0.3089534044265747
Epoch: 24, Loss: 0.3001883029937744
Epoch: 25, Loss: 0.2959470748901367
Epoch: 26, Loss: 0.2963298559188843
Epoch: 27, Loss: 0.2995911240577698
Epoch: 28, Loss: 0.2898804545402527
Epoch: 29, Loss: 0.28319811820983887
Epoch: 30, Loss: 0.2789615988731384
Epoch: 31, Loss: 0.27758532762527466
Epoch: 32, Loss: 0.2760177254676819
Epoch: 33, Loss: 0.2751471996307373
Epoch: 34, Loss: 0.2710062265396118
Epoch: 35, Loss: 0.2631990909576416
Epoch: 36, Loss: 0.26567649841308594
Epoch: 37, Loss: 0.2591291666030884
Epoch: 38, Loss: 0.25273597240448
Epoch: 39, Loss: 0.25375521183013916
Epoch: 40, Loss: 0.24264168739318848
Epoch: 41, Loss: 0.24660837650299072
Epoch: 42, Loss: 0.22471684217453003
Epoch: 43, Loss: 0.22865056991577148
Epoch: 44, Loss: 0.21209895610809326
Epoch: 45, Loss: 0.20733559131622314
Epoch: 46, Loss: 0.19745534658432007
Epoch: 47, Loss: 0.20116424560546875
Epoch: 48, Loss: 0.18699169158935547
Epoch: 49, Loss: 0.18776452541351318
Epoch: 50, Loss: 0.17547821998596191
Epoch: 51, Loss: 0.1732081174850464
Epoch: 52, Loss: 0.16121840476989746
Epoch: 53, Loss: 0.15745270252227783
Epoch: 54, Loss: 0.15109336376190186
Epoch: 55, Loss: 0.14694368839263916
Epoch: 56, Loss: 0.13667422533035278
Epoch: 57, Loss: 0.13309621810913086
Epoch: 58, Loss: 0.13946402072906494
Epoch: 59, Loss: 0.1253112554550171
Epoch: 60, Loss: 0.12455356121063232
Epoch: 61, Loss: 0.11847883462905884
Epoch: 62, Loss: 0.10887908935546875
Epoch: 63, Loss: 0.11028528213500977
Epoch: 64, Loss: 0.10402309894561768
Epoch: 65, Loss: 0.10001647472381592
Epoch: 66, Loss: 0.09786230325698853
Epoch: 67, Loss: 0.09385758638381958
Epoch: 68, Loss: 0.0847710371017456
Epoch: 69, Loss: 0.08060967922210693
Epoch: 70, Loss: 0.07960128784179688
Epoch: 71, Loss: 0.07645106315612793
Epoch: 72, Loss: 0.07362610101699829
Epoch: 73, Loss: 0.0669546127319336
Epoch: 74, Loss: 0.06190997362136841
Epoch: 75, Loss: 0.06366980075836182
Epoch: 76, Loss: 0.055243730545043945
Epoch: 77, Loss: 0.04923659563064575
Epoch: 78, Loss: 0.04920458793640137
Epoch: 79, Loss: 0.05144822597503662
Epoch: 80, Loss: 0.04368436336517334
Epoch: 81, Loss: 0.04250216484069824
Epoch: 82, Loss: 0.0371471643447876
Epoch: 83, Loss: 0.036526262760162354
Epoch: 84, Loss: 0.03280514478683472
Epoch: 85, Loss: 0.038189053535461426
Epoch: 86, Loss: 0.033638060092926025
Epoch: 87, Loss: 0.033828020095825195
Epoch: 88, Loss: 0.032958269119262695
Epoch: 89, Loss: 0.033296823501586914
Epoch: 90, Loss: 0.030090749263763428
Epoch: 91, Loss: 0.03336447477340698
Epoch: 92, Loss: 0.029673993587493896
Epoch: 93, Loss: 0.0306970477104187
Epoch: 94, Loss: 0.02862107753753662
Epoch: 95, Loss: 0.028104186058044434
Epoch: 96, Loss: 0.02689749002456665
Epoch: 97, Loss: 0.025245845317840576
Epoch: 98, Loss: 0.023224949836730957
Epoch: 99, Loss: 0.02255016565322876
Epoch: 100, Loss: 0.02190476655960083
Acc: 0.867251461988304, Std: 0.04176683353372887
