epoch,loss
1,0.9835729598999023
2,0.9918851256370544
3,1.0410346984863281
4,0.9665415287017822
5,0.9512457251548767
6,1.2048580646514893
7,1.0169332027435303
8,0.9933878183364868
9,1.0987228155136108
10,0.9297269582748413
11,1.0257678031921387
12,0.8701385259628296
13,1.0266152620315552
14,1.088312029838562
15,1.0267528295516968
16,1.1530691385269165
17,1.0486464500427246
18,1.0795563459396362
19,1.0770745277404785
20,1.1137771606445312
21,1.0102169513702393
22,1.0177850723266602
23,0.8866487145423889
24,1.0317859649658203
25,1.030811071395874
26,0.9371787309646606
27,0.9544240832328796
28,0.9448639750480652
29,0.9624255895614624
30,0.936131477355957
31,0.9794905781745911
32,1.0722765922546387
33,0.958562970161438
34,0.8842723369598389
35,1.0626649856567383
36,1.056591510772705
37,0.9487214088439941
38,0.923401415348053
39,0.9199835062026978
40,0.759545087814331
41,0.9744613766670227
42,0.9015130996704102
43,0.9669418931007385
44,0.8041722774505615
45,1.0151859521865845
46,0.9432550668716431
47,0.8982001543045044
48,0.866138756275177
49,0.8609200716018677
50,0.8321800827980042
51,0.8570888042449951
52,0.8812618851661682
53,0.8627645373344421
54,1.0393329858779907
55,0.8198924660682678
56,0.9290010333061218
57,0.8492159247398376
58,0.8561522960662842
59,0.8126056790351868
60,0.8357468247413635
61,0.8467103242874146
62,0.7657839059829712
63,0.6772310733795166
64,0.9114457368850708
65,0.8113837242126465
66,0.8522964715957642
67,0.6842823028564453
68,0.7464427947998047
69,0.7850825190544128
70,0.8606076240539551
71,0.744971752166748
72,0.781012237071991
73,0.7304741740226746
74,0.872013509273529
75,0.6418092250823975
76,0.6711666584014893
77,0.7859355807304382
78,0.969863772392273
79,0.786392331123352
80,0.826046347618103
81,0.7567673325538635
82,0.6250774264335632
83,0.670717716217041
84,0.6861047148704529
85,0.904416024684906
86,0.6025466918945312
87,0.7229101657867432
88,0.6588234901428223
89,0.9158186912536621
90,0.7573140859603882
91,0.731881856918335
92,0.7088320851325989
93,0.918720543384552
94,0.566868782043457
95,0.596997857093811
96,0.5553909540176392
97,0.7365634441375732
98,0.6033584475517273
99,0.7506515383720398
100,0.5055243372917175
101,0.5964094996452332
102,0.7080981731414795
103,0.5147621631622314
104,0.6779953837394714
105,0.9290231466293335
106,0.7730522155761719
107,0.5360543727874756
108,0.5033419728279114
109,0.4946073293685913
110,0.608169674873352
111,0.594860851764679
112,0.5009328126907349
113,0.4594777226448059
114,0.7176748514175415
115,0.3674532175064087
116,0.6302304863929749
117,0.4231642484664917
118,0.6559314727783203
119,0.4942401051521301
120,0.4600924253463745
121,0.47584372758865356
122,0.4384838342666626
123,0.4281162619590759
124,0.31913501024246216
125,0.5392863750457764
126,0.5271176099777222
127,0.38238590955734253
128,0.4799039959907532
129,0.5384393334388733
130,0.5013294816017151
131,0.46861904859542847
132,0.695763349533081
133,0.897048830986023
134,0.3379323482513428
135,0.4524388313293457
136,0.25874537229537964
137,0.31451207399368286
138,0.33330273628234863
139,0.5921354293823242
140,0.7128552198410034
141,0.40000760555267334
142,0.6760073304176331
143,0.34030306339263916
144,0.23883473873138428
145,0.30882179737091064
146,0.36950135231018066
147,0.46994781494140625
148,0.7358816862106323
149,0.480210542678833
150,0.6471266150474548
151,0.36635345220565796
152,0.28038299083709717
153,0.2941747307777405
154,0.3658512234687805
155,0.4448217749595642
156,0.23039519786834717
157,0.3704991340637207
158,0.47034382820129395
159,0.29970425367355347
160,0.33634787797927856
161,0.3241404891014099
162,0.47925496101379395
163,0.3691096305847168
164,0.48124730587005615
165,0.23756754398345947
166,0.6104828119277954
167,0.17779725790023804
168,0.39836448431015015
169,0.6176053285598755
170,0.42464619874954224
171,0.49092209339141846
172,0.39156395196914673
173,0.4050655961036682
174,0.472875714302063
175,0.39480626583099365
176,0.2368241548538208
177,0.3192961812019348
178,0.49270689487457275
179,0.44823962450027466
180,0.24209105968475342
181,0.2544037103652954
182,0.2825697660446167
183,0.45683056116104126
184,0.4282383918762207
185,0.31478244066238403
186,0.4892042875289917
187,0.2600640058517456
188,0.4100022315979004
189,0.5041764974594116
190,0.35532307624816895
191,0.2927369475364685
192,0.3697798252105713
193,0.44601190090179443
194,0.37016576528549194
195,0.28585708141326904
196,0.23592501878738403
197,0.22138231992721558
198,0.6272603273391724
199,0.24525898694992065
200,0.1696641445159912
201,0.45838266611099243
202,0.2753390669822693
203,0.35982179641723633
204,0.27092498540878296
205,0.321114718914032
206,0.19490498304367065
207,0.22012841701507568
208,0.3221055269241333
209,0.428591787815094
210,0.7058690786361694
211,0.2543885111808777
212,0.2524148225784302
213,0.21522879600524902
214,0.2102268934249878
215,0.19554173946380615
216,0.2587551474571228
217,0.19735616445541382
218,0.28899383544921875
219,0.31979382038116455
220,0.18870556354522705
221,0.5088909864425659
222,0.3009669780731201
223,0.1785702109336853
224,0.3483591079711914
225,0.22333687543869019
226,0.20509380102157593
227,0.4507765769958496
228,0.19673359394073486
229,0.11115860939025879
230,0.37609726190567017
231,0.21885168552398682
232,0.21146082878112793
233,0.20099812746047974
234,0.16084861755371094
235,0.32312309741973877
236,0.14910787343978882
237,0.3411521315574646
238,0.2575920820236206
239,0.16957497596740723
240,0.1719057559967041
241,0.22291529178619385
242,0.3376646637916565
243,0.29096800088882446
244,0.14308059215545654
245,0.47662353515625
246,0.1765729784965515
247,0.25150448083877563
248,0.12441134452819824
249,0.17868882417678833
250,0.2917823791503906
251,0.3420761227607727
252,0.30093610286712646
253,0.18230056762695312
254,0.3249093294143677
255,0.14257830381393433
256,0.3752550482749939
257,0.15008729696273804
258,0.17720472812652588
259,0.34700149297714233
260,0.14221060276031494
261,0.1875687837600708
262,0.08279550075531006
263,0.3830713629722595
264,0.2638557553291321
265,0.09848058223724365
266,0.22314214706420898
267,0.5830962061882019
268,0.2643093466758728
269,0.28785938024520874
270,0.30163562297821045
271,0.18048161268234253
272,0.19370806217193604
273,0.10265016555786133
274,0.19216078519821167
275,0.18863976001739502
276,0.1501813530921936
277,0.13117587566375732
278,0.22249853610992432
279,0.5410199165344238
280,0.15419423580169678
281,0.23127609491348267
282,0.3060019016265869
283,0.11636948585510254
284,0.173567533493042
285,0.23857825994491577
286,0.1578150987625122
287,0.07100450992584229
288,0.29458534717559814
289,0.12339890003204346
290,0.47885411977767944
291,0.269755482673645
292,0.12470275163650513
293,0.18971925973892212
294,0.15123319625854492
295,0.2501077651977539
296,0.15534400939941406
297,0.24252969026565552
298,0.08120882511138916
299,0.30516260862350464
300,0.09664106369018555
301,0.09433430433273315
302,0.4685601592063904
303,0.16696876287460327
304,0.22133690118789673
305,0.34377408027648926
306,0.3067401647567749
307,0.13313686847686768
