Epoch: 1, Loss: 0.2689868211746216
Epoch: 2, Loss: 0.267545223236084
Epoch: 3, Loss: 0.26743876934051514
Epoch: 4, Loss: 0.27421510219573975
Epoch: 5, Loss: 0.26442646980285645
Epoch: 6, Loss: 0.2689715623855591
Epoch: 7, Loss: 0.27446985244750977
Epoch: 8, Loss: 0.26334691047668457
Epoch: 9, Loss: 0.26619088649749756
Epoch: 10, Loss: 0.2666335701942444
Epoch: 11, Loss: 0.26933562755584717
Epoch: 12, Loss: 0.26396363973617554
Epoch: 13, Loss: 0.2581748962402344
Epoch: 14, Loss: 0.269778847694397
Epoch: 15, Loss: 0.2563457489013672
Epoch: 16, Loss: 0.26391083002090454
Epoch: 17, Loss: 0.260184109210968
Epoch: 18, Loss: 0.2562065124511719
Epoch: 19, Loss: 0.2535374164581299
Epoch: 20, Loss: 0.2573016881942749
Epoch: 21, Loss: 0.25490128993988037
Epoch: 22, Loss: 0.2507164478302002
Epoch: 23, Loss: 0.2471017837524414
Epoch: 24, Loss: 0.23919129371643066
Epoch: 25, Loss: 0.23729979991912842
Epoch: 26, Loss: 0.23863965272903442
Epoch: 27, Loss: 0.23738574981689453
Epoch: 28, Loss: 0.23836886882781982
Epoch: 29, Loss: 0.22983551025390625
Epoch: 30, Loss: 0.2236192226409912
Epoch: 31, Loss: 0.22155970335006714
Epoch: 32, Loss: 0.21289527416229248
Epoch: 33, Loss: 0.20306062698364258
Epoch: 34, Loss: 0.2060086727142334
Epoch: 35, Loss: 0.19337153434753418
Epoch: 36, Loss: 0.18403208255767822
Epoch: 37, Loss: 0.18211615085601807
Epoch: 38, Loss: 0.17981141805648804
Epoch: 39, Loss: 0.1684354543685913
Epoch: 40, Loss: 0.16425466537475586
Epoch: 41, Loss: 0.1617676019668579
Epoch: 42, Loss: 0.1549810767173767
Epoch: 43, Loss: 0.1507248878479004
Epoch: 44, Loss: 0.15258413553237915
Epoch: 45, Loss: 0.14613008499145508
Epoch: 46, Loss: 0.14532458782196045
Epoch: 47, Loss: 0.1415230631828308
Epoch: 48, Loss: 0.13760530948638916
Epoch: 49, Loss: 0.12773489952087402
Epoch: 50, Loss: 0.11980044841766357
Epoch: 51, Loss: 0.11525672674179077
Epoch: 52, Loss: 0.10444289445877075
Epoch: 53, Loss: 0.10361725091934204
Epoch: 54, Loss: 0.10032933950424194
Epoch: 55, Loss: 0.09636801481246948
Epoch: 56, Loss: 0.0936349630355835
Epoch: 57, Loss: 0.09076470136642456
Epoch: 58, Loss: 0.08980441093444824
Epoch: 59, Loss: 0.08770549297332764
Epoch: 60, Loss: 0.08167576789855957
Epoch: 61, Loss: 0.08110255002975464
Epoch: 62, Loss: 0.07434356212615967
Epoch: 63, Loss: 0.07557576894760132
Epoch: 64, Loss: 0.07243013381958008
Epoch: 65, Loss: 0.06928932666778564
Epoch: 66, Loss: 0.06469309329986572
Epoch: 67, Loss: 0.062037527561187744
Epoch: 68, Loss: 0.05771559476852417
Epoch: 69, Loss: 0.055280208587646484
Epoch: 70, Loss: 0.05145680904388428
Epoch: 71, Loss: 0.05034816265106201
Epoch: 72, Loss: 0.047745585441589355
Epoch: 73, Loss: 0.04575854539871216
Epoch: 74, Loss: 0.046913087368011475
Epoch: 75, Loss: 0.04646599292755127
Epoch: 76, Loss: 0.04294013977050781
Epoch: 77, Loss: 0.04523569345474243
Epoch: 78, Loss: 0.04295682907104492
Epoch: 79, Loss: 0.04374957084655762
Epoch: 80, Loss: 0.04471731185913086
Epoch: 81, Loss: 0.045491814613342285
Epoch: 82, Loss: 0.043378591537475586
Epoch: 83, Loss: 0.04526782035827637
Epoch: 84, Loss: 0.04191279411315918
Epoch: 85, Loss: 0.04392808675765991
Epoch: 86, Loss: 0.03883928060531616
Epoch: 87, Loss: 0.038652241230010986
Epoch: 88, Loss: 0.03592991828918457
Epoch: 89, Loss: 0.031851887702941895
Epoch: 90, Loss: 0.03161585330963135
Epoch: 91, Loss: 0.029783427715301514
Epoch: 92, Loss: 0.029150843620300293
Epoch: 93, Loss: 0.028586506843566895
Epoch: 94, Loss: 0.028809785842895508
Epoch: 95, Loss: 0.02668064832687378
Epoch: 96, Loss: 0.026719272136688232
Epoch: 97, Loss: 0.025177717208862305
Epoch: 98, Loss: 0.025498151779174805
Epoch: 99, Loss: 0.022919774055480957
Epoch: 100, Loss: 0.02144014835357666
Acc: 0.8678362573099415, Std: 0.08514547586609078
