Epoch: 1, Loss: 0.19109970331192017
Epoch: 2, Loss: 0.18401944637298584
Epoch: 3, Loss: 0.1779688596725464
Epoch: 4, Loss: 0.185072660446167
Epoch: 5, Loss: 0.1837596893310547
Epoch: 6, Loss: 0.17950308322906494
Epoch: 7, Loss: 0.20377999544143677
Epoch: 8, Loss: 0.18230116367340088
Epoch: 9, Loss: 0.1920088529586792
Epoch: 10, Loss: 0.17882323265075684
Epoch: 11, Loss: 0.19084787368774414
Epoch: 12, Loss: 0.20212239027023315
Epoch: 13, Loss: 0.1976490616798401
Epoch: 14, Loss: 0.19605886936187744
Epoch: 15, Loss: 0.1758791208267212
Epoch: 16, Loss: 0.17760074138641357
Epoch: 17, Loss: 0.1866624355316162
Epoch: 18, Loss: 0.20011651515960693
Epoch: 19, Loss: 0.17353403568267822
Epoch: 20, Loss: 0.17238092422485352
Epoch: 21, Loss: 0.16517400741577148
Epoch: 22, Loss: 0.1548982858657837
Epoch: 23, Loss: 0.16848385334014893
Epoch: 24, Loss: 0.15258455276489258
Epoch: 25, Loss: 0.14457851648330688
Epoch: 26, Loss: 0.14963513612747192
Epoch: 27, Loss: 0.16050976514816284
Epoch: 28, Loss: 0.1457027792930603
Epoch: 29, Loss: 0.12560510635375977
Epoch: 30, Loss: 0.13633829355239868
Epoch: 31, Loss: 0.14043360948562622
Epoch: 32, Loss: 0.134907066822052
Epoch: 33, Loss: 0.12853264808654785
Epoch: 34, Loss: 0.12483984231948853
Epoch: 35, Loss: 0.11992228031158447
Epoch: 36, Loss: 0.13017839193344116
Epoch: 37, Loss: 0.1338280439376831
Epoch: 38, Loss: 0.1188860535621643
Epoch: 39, Loss: 0.10980355739593506
Epoch: 40, Loss: 0.11917269229888916
Epoch: 41, Loss: 0.10690546035766602
Epoch: 42, Loss: 0.10014700889587402
Epoch: 43, Loss: 0.08839643001556396
Epoch: 44, Loss: 0.10727453231811523
Epoch: 45, Loss: 0.09016740322113037
Epoch: 46, Loss: 0.09030032157897949
Epoch: 47, Loss: 0.08116990327835083
Epoch: 48, Loss: 0.0707044005393982
Epoch: 49, Loss: 0.07603365182876587
Epoch: 50, Loss: 0.07249122858047485
Epoch: 51, Loss: 0.08158445358276367
Epoch: 52, Loss: 0.062244415283203125
Epoch: 53, Loss: 0.06164228916168213
Epoch: 54, Loss: 0.0667685866355896
Epoch: 55, Loss: 0.0538257360458374
Epoch: 56, Loss: 0.05349093675613403
Epoch: 57, Loss: 0.04970419406890869
Epoch: 58, Loss: 0.06185406446456909
Epoch: 59, Loss: 0.05411791801452637
Epoch: 60, Loss: 0.04081183671951294
Epoch: 61, Loss: 0.04157191514968872
Epoch: 62, Loss: 0.04210233688354492
Epoch: 63, Loss: 0.029249906539916992
Epoch: 64, Loss: 0.032297611236572266
Epoch: 65, Loss: 0.030884623527526855
Epoch: 66, Loss: 0.02629750967025757
Epoch: 67, Loss: 0.022807180881500244
Epoch: 68, Loss: 0.020957231521606445
Epoch: 69, Loss: 0.04525083303451538
Epoch: 70, Loss: 0.023975908756256104
Epoch: 71, Loss: 0.034387946128845215
Epoch: 72, Loss: 0.02090013027191162
Epoch: 73, Loss: 0.02676069736480713
Epoch: 74, Loss: 0.024075567722320557
Epoch: 75, Loss: 0.024617791175842285
Epoch: 76, Loss: 0.015243589878082275
Epoch: 77, Loss: 0.011451780796051025
Epoch: 78, Loss: 0.015606522560119629
Epoch: 79, Loss: 0.011147499084472656
Epoch: 80, Loss: 0.017189383506774902
Epoch: 81, Loss: 0.01700681447982788
Epoch: 82, Loss: 0.010914802551269531
Epoch: 83, Loss: 0.012678682804107666
Epoch: 84, Loss: 0.014453768730163574
Epoch: 85, Loss: 0.011988401412963867
Epoch: 86, Loss: 0.01709115505218506
Epoch: 87, Loss: 0.01121819019317627
Epoch: 88, Loss: 0.013725042343139648
Epoch: 89, Loss: 0.010281920433044434
Epoch: 90, Loss: 0.015291750431060791
Epoch: 91, Loss: 0.01156306266784668
Epoch: 92, Loss: 0.014992296695709229
Epoch: 93, Loss: 0.010417044162750244
Epoch: 94, Loss: 0.010501742362976074
Epoch: 95, Loss: 0.011774539947509766
Epoch: 96, Loss: 0.008081614971160889
Epoch: 97, Loss: 0.02044093608856201
Epoch: 98, Loss: 0.01259911060333252
Epoch: 99, Loss: 0.013066649436950684
Epoch: 100, Loss: 0.011208295822143555
Acc: 0.8511695906432747, Std: 0.051356384203135125
