Epoch: 1, Loss: 0.20442163944244385
Epoch: 2, Loss: 0.17959511280059814
Epoch: 3, Loss: 0.19398915767669678
Epoch: 4, Loss: 0.19290930032730103
Epoch: 5, Loss: 0.1959441900253296
Epoch: 6, Loss: 0.19508963823318481
Epoch: 7, Loss: 0.19145244359970093
Epoch: 8, Loss: 0.19074153900146484
Epoch: 9, Loss: 0.19007158279418945
Epoch: 10, Loss: 0.18812227249145508
Epoch: 11, Loss: 0.17331266403198242
Epoch: 12, Loss: 0.17772924900054932
Epoch: 13, Loss: 0.19193542003631592
Epoch: 14, Loss: 0.17183125019073486
Epoch: 15, Loss: 0.16508984565734863
Epoch: 16, Loss: 0.16787230968475342
Epoch: 17, Loss: 0.17053282260894775
Epoch: 18, Loss: 0.1597534418106079
Epoch: 19, Loss: 0.16544675827026367
Epoch: 20, Loss: 0.1472560167312622
Epoch: 21, Loss: 0.16188395023345947
Epoch: 22, Loss: 0.16911906003952026
Epoch: 23, Loss: 0.17448902130126953
Epoch: 24, Loss: 0.15994274616241455
Epoch: 25, Loss: 0.15851956605911255
Epoch: 26, Loss: 0.15948015451431274
Epoch: 27, Loss: 0.14305251836776733
Epoch: 28, Loss: 0.14680588245391846
Epoch: 29, Loss: 0.14450645446777344
Epoch: 30, Loss: 0.1499497890472412
Epoch: 31, Loss: 0.14143848419189453
Epoch: 32, Loss: 0.15995573997497559
Epoch: 33, Loss: 0.14817458391189575
Epoch: 34, Loss: 0.1421179175376892
Epoch: 35, Loss: 0.12965178489685059
Epoch: 36, Loss: 0.14085817337036133
Epoch: 37, Loss: 0.14432811737060547
Epoch: 38, Loss: 0.12101638317108154
Epoch: 39, Loss: 0.12821108102798462
Epoch: 40, Loss: 0.1341395378112793
Epoch: 41, Loss: 0.13417714834213257
Epoch: 42, Loss: 0.11694216728210449
Epoch: 43, Loss: 0.12115716934204102
Epoch: 44, Loss: 0.12258493900299072
Epoch: 45, Loss: 0.11042571067810059
Epoch: 46, Loss: 0.10824406147003174
Epoch: 47, Loss: 0.11377191543579102
Epoch: 48, Loss: 0.10821950435638428
Epoch: 49, Loss: 0.09836471080780029
Epoch: 50, Loss: 0.09986507892608643
Epoch: 51, Loss: 0.09313452243804932
Epoch: 52, Loss: 0.09243130683898926
Epoch: 53, Loss: 0.0917021632194519
Epoch: 54, Loss: 0.0832182765007019
Epoch: 55, Loss: 0.09507548809051514
Epoch: 56, Loss: 0.08351349830627441
Epoch: 57, Loss: 0.08154869079589844
Epoch: 58, Loss: 0.07414484024047852
Epoch: 59, Loss: 0.0825124979019165
Epoch: 60, Loss: 0.07007110118865967
Epoch: 61, Loss: 0.07296514511108398
Epoch: 62, Loss: 0.0646059513092041
Epoch: 63, Loss: 0.061698198318481445
Epoch: 64, Loss: 0.06324636936187744
Epoch: 65, Loss: 0.059114813804626465
Epoch: 66, Loss: 0.0574832558631897
Epoch: 67, Loss: 0.052373409271240234
Epoch: 68, Loss: 0.047178030014038086
Epoch: 69, Loss: 0.04565894603729248
Epoch: 70, Loss: 0.03890490531921387
Epoch: 71, Loss: 0.03788197040557861
Epoch: 72, Loss: 0.041489362716674805
Epoch: 73, Loss: 0.04764664173126221
Epoch: 74, Loss: 0.03549879789352417
Epoch: 75, Loss: 0.03531038761138916
Epoch: 76, Loss: 0.03392136096954346
Epoch: 77, Loss: 0.030873656272888184
Epoch: 78, Loss: 0.0343250036239624
Epoch: 79, Loss: 0.0279427170753479
Epoch: 80, Loss: 0.030013680458068848
Epoch: 81, Loss: 0.03159046173095703
Epoch: 82, Loss: 0.024471521377563477
Epoch: 83, Loss: 0.02276170253753662
Epoch: 84, Loss: 0.021100163459777832
Epoch: 85, Loss: 0.018549442291259766
Epoch: 86, Loss: 0.022369325160980225
Epoch: 87, Loss: 0.018423080444335938
Epoch: 88, Loss: 0.01608651876449585
Epoch: 89, Loss: 0.020886719226837158
Epoch: 90, Loss: 0.018152832984924316
Epoch: 91, Loss: 0.021641016006469727
Epoch: 92, Loss: 0.012067735195159912
Epoch: 93, Loss: 0.018864750862121582
Epoch: 94, Loss: 0.016876637935638428
Epoch: 95, Loss: 0.014770030975341797
Epoch: 96, Loss: 0.01064443588256836
Epoch: 97, Loss: 0.010274291038513184
Epoch: 98, Loss: 0.011363685131072998
Epoch: 99, Loss: 0.010287046432495117
Epoch: 100, Loss: 0.011841893196105957
Acc: 0.8511695906432749, Std: 0.0564933165862887
